thetha;voltage;altura
240;1752.79661;0
241;1846.603448;0
242;1860.344262;0
243;1958.62069;0
244;2017.612245;0
245;2115.104478;0
246;2225.465517;0
247;2380.75;0
248;2683.142857;0
249;2978.709677;0
250;3192.87037;0
251;3206.876923;0
252;3109.55;0
253;2980.803571;0
254;2917.741379;0
255;2864.912281;0
256;2843.333333;0
257;2708.377049;1
258;2836.706897;1
259;2840.983051;1
260;2837.222222;1
261;2829.952381;1
262;2753.53125;1
263;2766.050847;1
264;2785.932203;1
265;2746.171875;1
266;2740.788462;1
267;2735.163934;1
268;2737.081967;1
269;2750.035088;1
270;2749.424242;1
271;2838.073529;1
272;2839.4;1
273;2833.610169;1
274;2834.484375;1
275;2836.032258;1
276;2891.786667;1
277;2931.672131;1
278;2932.821429;1
279;2928.508197;1
280;2961.534247;1
281;3017.983871;1
282;3023.540984;1
283;3025.533333;1
284;3022.568627;1
285;3091.194444;1
286;3111.233333;1
287;3112.288136;1
288;3179.788732;1
289;3199.885246;1
290;3247.757143;1
291;3330.075;1
292;3392.765432;1
293;3400.20339;1
294;3338.112903;1
295;3336.428571;1
296;3273.034483;1
297;3269.84375;1
298;3203.671875;1
299;3201.639344;1
300;3129.875;1
301;3120.086207;1
302;3046.070175;1
303;3024.4;1
304;3023.415385;1
305;2965.701754;1
306;2955.737705;1
307;2942.40678;1
308;2938.74;1
309;2934.78125;1
310;2939.516129;1
311;2939.355932;1
312;2907.241935;1
313;2857.283333;1
314;2853.035088;1
315;2845.389831;1
316;2847.868852;1
317;2850.896552;1
318;2858.135593;1
319;2862.033898;1
320;2860.214286;1
321;2851.063492;1
322;2855.118644;1
323;2857.254545;1
324;2862.526316;1
325;2865.032258;1
326;2859.648148;1
327;2856.396825;1
328;2858.349206;1
329;2861.084746;1
330;2864.894737;1
331;2785.672131;1
332;2642.508475;1
333;2416.054795;1
334;2253.193548;1
335;2171.118644;1
336;2169.047619;1
337;2180.779661;1
338;2165.660377;1
339;2158.433333;1
340;2157.474576;1
341;2126.694915;1
342;2067.031746;1
343;2063.5;1
344;2001.984127;1
345;1969.081967;1
346;1869.75;1
347;1857.112903;1
