thetha;voltage;altura
324;2512.54717;1
325;2445.892308;1
326;2439.070175;1
327;2436.375;1
328;2439.688525;1
329;2440.928571;1
330;2427.327586;1
331;2426.650794;1
332;2428.083333;1
333;2433.745763;1
334;2408.209677;1
335;2391.192982;1
336;2342.074074;1
337;2336.433333;1
338;2339.267857;1
339;2347.225806;1
340;2352.90625;1
341;2286.822581;1
342;2245.75;1
343;2241.142857;1
344;2244.803279;1
345;2216.1;1
346;2175.301587;1
347;2161.101695;1
348;2156.943396;1
349;2144.33871;1
350;2146.225806;1
351;2082.16;1
352;2076.796296;1
353;2056.384615;1
354;2050.392857;1
355;2045.40678;1
356;2045.596774;1
357;2020.913793;1
358;1994.779661;1
359;1961;1
360;1960.826923;1
361;1940.15;1
362;1881.392857;1
363;1850.548387;1
364;1820.203704;1
365;1799.133333;1
366;1767.369231;1
367;1747.322581;1
368;1731.629032;1
369;1666.313131;1
370;1659.396552;1
371;1672.483871;1
372;1661.232143;1
373;1650.586207;1
374;1647.818182;1
375;1650.8125;1
376;1654.483871;1
377;1617.627119;1
378;1604.948276;1
379;1575.888889;1
380;1547.348485;1
381;1550.147541;1
382;1554.375;1
383;1560.660714;1
384;1561.517241;1
385;1546.236364;1
386;1544.701493;1
387;1489.080645;1
388;1468.125;1
389;1467.491228;1
390;1460.728814;1
391;1452.941176;1
392;1446.03125;1
393;1451.639344;1
394;1455.067797;1
395;1416.716667;1
396;1383.885246;1
397;1390.177419;1
398;1358.419355;1
399;1351.155172;1
400;1355.433333;1
401;1358;1
402;1362.678571;1
403;1347.810345;1
404;1347.140625;1
405;1349.578125;1
406;1354.196721;1
407;1358.474576;1
408;1361.137931;1
409;1355.849057;1
410;1348.770492;1
411;1350.292308;1
412;1351.37931;1
413;1323.533333;1
414;1358.852941;1
415;1308.189655;1
416;1287.927273;1
417;1325.35443;1
418;1315.087719;1
419;1320.736842;1
420;1316.087719;1
421;1357.253968;1
422;1348.821429;1
423;1347.907692;1
424;1352.966667;1
425;1356.745763;1
426;1360.935484;1
427;1357.927273;1
428;1354.396825;1
429;1365.552239;1
430;1407.432836;1
431;1451.513158;1
432;1460.4375;1
433;1460.410714;1
434;1447.862069;1
435;1449.19697;1
436;1456.05;1
437;1463.694915;1
438;1492.140625;1
439;1555;1
440;1541.981132;1
441;1542.291667;1
442;1548.984127;1
443;1555.566667;1
444;1521.848485;1
445;1556.753846;1
446;1550.471698;1
447;1532.118644;1
448;1545.786667;1
449;1519.305085;1
450;1554.138889;1
451;1519.362069;1
452;1544.257143;1
453;1530.38806;1
454;1525.177419;1
455;1547.6;1
456;1555.33871;1
457;1559.75;1
458;1552.12963;1
459;1543.68254;1
460;1548.622951;1
461;1553.163934;1
462;1559.018519;1
463;1561.810345;1
464;1555.388889;1
465;1543.28125;1
466;1549.903226;1
467;1553.694915;1
468;1557.580645;1
469;1560.793103;1
470;1557.566038;1
471;1600.8;1
472;1613.112903;1
473;1630.924242;1
474;1655.619048;1
475;1649.283333;1
476;1657.576271;1
477;1646.854545;1
478;1647.645161;1
479;1652.135593;1
480;1656.706897;1
481;1661.20339;1
482;1667.275862;1
483;1736.945205;1
484;1739.828571;1
485;1751.859649;1
486;1756.85;1
487;1761.816667;1
488;1766.166667;1
489;1756.537037;1
490;1838.116883;1
491;1846.888889;1
492;1850.433333;1
493;1855.539683;1
494;1859.12069;1
495;1857.392857;1
496;1873.239437;1
497;1890.723684;1
498;1943.216216;1
499;1955.175439;1
500;1960.612903;1
501;1962.236364;1
502;1942.603448;1
503;1943.237288;1
504;1944.77193;1
505;1953.236364;1
506;1971.311475;1
507;2033.826667;1
508;2040.203125;1
509;2042.272727;1
510;2046.084746;1
511;2053.016667;1
512;2055.825397;1
513;1915.891304;2
514;2141.611111;2
515;2147.534483;2
516;2152.383333;2
517;2161.828125;2
518;2162.068966;2
519;2243.814815;2
520;2240.532258;2
521;2244.272727;2
522;2247.622951;2
523;2253.033333;2
524;2345.047619;2
525;2348.454545;2
526;2335.203125;2
527;2339.566667;2
528;2341.981132;2
529;2393.973684;2
530;2437.985714;2
531;2438.618182;2
532;2426.446154;2
533;2444.144928;2
534;2514.35;2
535;2526.827586;2
536;2531.714286;2
537;2527.454545;2
538;2517.462963;2
539;2520.542373;2
540;2591.378378;2
541;2597.490909;2
542;2643.753247;2
543;2645.232143;2
544;2638.306452;2
545;2640.057971;2
546;2642.083333;2
547;2648.358491;2
548;2677.863636;2
549;2667.103448;2
550;2726.026316;2
551;2731.984127;2
552;2704.483333;2
553;2736.026667;2
554;2742.947368;2
555;2740.983051;2
556;2730.701754;2
557;2732.031746;2
558;2732.810345;2
559;2736.844828;2
560;2741.172414;2
561;2739.172414;2
562;2730.894737;2
563;2731.47619;2
564;2708.203125;2
565;2662;2
566;2680.323529;2
567;2672.881356;2
568;2662.787879;2
569;2667.8;2
570;2646.711864;2
571;2647.22;2
572;2650.785714;2
573;2655.254545;2
574;2642.034483;2
575;2571.672414;2
576;2540.149254;2
577;2532.796296;2
578;2531.482759;2
579;2532.45283;2
580;2485.142857;2
581;2503.222222;2
582;2438.576271;2
583;2431.775862;2
584;2437.951613;2
585;2442.387097;2
586;2438.660714;2
587;2427.932203;2
588;2426.78125;2
589;2429.694915;2
590;2378.016949;2
591;2395.274194;2
592;2365.278689;2
593;2337.145161;2
594;2338.262295;2
595;2340.271186;2
596;2314.258065;2
597;2297.644068;2
598;2258.483871;2
599;2240.982759;2
600;2240.104478;2
601;2244.375;2
602;2182.607143;2
603;2161.222222;2
604;2160.2;2
605;2146.596491;2
606;2124.169231;2
607;2141.971014;2
608;2068.345455;2
609;2056.177419;2
610;2058.236364;2
611;2042.034483;2
612;2043.793651;2
613;2033.416667;2
614;1969.351852;2
615;1960;2
616;1962.448276;2
617;1899.787879;2
618;1851.421875;2
619;1849.586207;2
620;1822.696429;2
621;1772.133333;2
622;1764.037037;2
623;1755.321429;2
624;1695.913793;2
625;1656.78125;2
626;1655.983051;2
627;1660.55;2
628;1662.214286;2
629;1655.963636;2
630;1646.645161;2
631;1651;2
632;1654.3;2
633;1619.870968;2
634;1659.681159;2
635;1603.943396;2
636;1551.757576;2
637;1550;2
638;1553.15873;2
639;1555.261538;2
640;1560.472727;2
641;1557.057692;2
642;1500.484848;2
643;1528.634921;2
644;1466.516129;2
645;1459.844828;2
646;1463.05;2
647;1463.631579;2
648;1447.827586;2
649;1449.875;2
650;1454.866667;2
651;1457.35;2
652;1394.724138;2
653;1394.055556;2
654;1351.423729;2
655;1348.4375;2
656;1350.610169;2
657;1354.8125;2
658;1360;2
659;1359.472727;2
660;1353.537037;2
661;1344.532258;2
662;1350.428571;2
663;1351.983871;2
664;1358.5;2
665;1360.844828;2
666;1357.90566;2
667;1347.916667;2
668;1349.287879;2
669;1352.65;2
670;1355.688525;2
671;1358;2
672;1360.264151;2
673;1345.983051;2
674;1348.015152;2
675;1352.741379;2
676;1355.457627;2
677;1319.135593;2
678;1356.652174;2
679;1347.454545;2
680;1345.69697;2
681;1351.245902;2
682;1356.234375;2
683;1359.873016;2
684;1363.254545;2
685;1350.413793;2
686;1373.520548;2
687;1428.602564;2
688;1453.846154;2
689;1459.327869;2
690;1462.689655;2
691;1455.283019;2
692;1447.142857;2
693;1452.5625;2
694;1504.578947;2
695;1512.083333;2
696;1497.7;2
697;1547.623377;2
698;1489;2
699;1520.7;2
700;1549.078947;2
701;1557.625;2
702;1520.16129;2
703;1552.405797;2
704;1543.883333;2
705;1528.890625;2
706;1502.941176;2
707;1518.233333;2
708;1516.781818;2
709;1546.830986;2
710;1544.569231;2
711;1528.546875;2
712;1510.083333;2
713;1554.459459;2
714;1560.568966;2
715;1558;2
716;1544.758621;2
717;1545.567164;2
718;1550.507937;2
719;1553.683333;2
720;1557.885246;2
721;1559.54717;2
722;1544.533333;2
723;1546.373134;2
724;1551.145161;2
725;1555.327869;2
726;1557.75;2
727;1563.527273;2
728;1632.727273;2
729;1589.612903;2
730;1647.17284;2
731;1655.344262;2
732;1658.758621;2
733;1661.157895;2
734;1651.076923;2
735;1644.532258;2
736;1650.064516;2
737;1653.063492;2
738;1658.47541;2
739;1677.964912;2
740;1686.472222;2
741;1741.75;2
742;1751.890909;2
743;1755.192982;2
744;1760;2
745;1763.634615;2
746;1785.787879;2
747;1812.902778;2
748;1840.826667;2
749;1849.129032;2
750;1854.915254;2
751;1857.084746;2
752;1857.678571;2
753;1866.560606;2
754;1915.619718;2
755;1941.246575;2
756;1954.964912;2
757;1959.706897;2
758;1949.472727;2
759;1938.507937;2
760;1943.983871;2
761;1946.839286;2
762;1954.285714;2
763;1986.2;2
764;2039.6;2
765;2040.234375;2
766;2044.123077;2
